,M
13140,-8948
13141,-9336
13142,-9717
13143,-10090
13144,-10454
13145,-10810
13146,-11157
13147,-11495
13148,-11824
13149,-12143
13150,-12452
13151,-12752
13152,-13040
13153,-13318
13154,-13586
13155,-13842
13156,-14088
13157,-14321
13158,-14543
13159,-14753
13160,-14952
13161,-15138
13162,-15312
13163,-15473
13164,-15622
13165,-15758
13166,-15881
13167,-15992
13168,-16090
13169,-16174
13170,-16245
13171,-16303
13172,-16348
13173,-16380
13174,-16398
13175,-16403
13176,-16395
13177,-16373
13178,-16339
13179,-16290
13180,-16229
13181,-16154
13182,-16067
13183,-15966
13184,-15852
13185,-15726
13186,-15586
13187,-15434
13188,-15270
13189,-15092
13190,-14903
13191,-14702
13192,-14489
13193,-14264
13194,-14027
13195,-13779
13196,-13520
13197,-13250
13198,-12969
13199,-12678
13200,-12376
13201,-12064
13202,-11743
13203,-11411
13204,-11071
13205,-10722
13206,-10364
13207,-9997
13208,-9623
13209,-9240
13210,-8851
13211,-8453
13212,-8049
13213,-7639
13214,-7222
13215,-6800
13216,-6371
13217,-5938
13218,-5500
13219,-5058
13220,-4611
13221,-4161
13222,-3707
13223,-3250
13224,-2791
13225,-2329
13226,-1865
13227,-1400
13228,-934
13229,-467
13230,0
13231,467
13232,935
13233,1401
13234,1866
13235,2329
13236,2791
13237,3251
13238,3707
13239,4161
13240,4611
13241,5058
13242,5501
13243,5938
13244,6372
13245,6800
13246,7222
13247,7639
13248,8049
13249,8453
13250,8851
13251,9241
13252,9623
13253,9998
13254,10364
13255,10722
13256,11071
13257,11412
13258,11743
13259,12064
13260,12376
13261,12678
13262,12969
13263,13250
13264,13520
13265,13779
13266,14028
13267,14264
13268,14489
13269,14702
13270,14903
13271,15093
13272,15270
13273,15434
13274,15586
13275,15726
13276,15852
13277,15966
13278,16067
13279,16154
13280,16229
13281,16291
13282,16339
13283,16374
13284,16395
13285,16404
13286,16399
13287,16380
13288,16349
13289,16304
13290,16246
13291,16174
13292,16090
13293,15992
13294,15882
13295,15759
13296,15622
13297,15473
13298,15312
13299,15138
13300,14952
13301,14754
13302,14544
13303,14321
13304,14088
13305,13843
13306,13586
13307,13319
13308,13041
13309,12752
13310,12452
13311,12143
13312,11824
13313,11495
13314,11157
13315,10810
13316,10454
13317,10090
13318,9717
13319,9337
13320,8949
13321,8553
13322,8151
13323,7742
13324,7327
13325,6906
13326,6479
13327,6047
13328,5611
13329,5169
13330,4723
13331,4274
13332,3821
13333,3365
13334,2906
13335,2445
13336,1982
13337,1517
13338,1051
13339,584
13340,117
13341,-350
13342,-817
13343,-1284
13344,-1749
13345,-2213
13346,-2675
13347,-3136
13348,-3593
13349,-4048
13350,-4499
13351,-4947
13352,-5390
13353,-5829
13354,-6264
13355,-6693
13356,-7117
13357,-7535
13358,-7947
13359,-8353
13360,-8752
13361,-9143
13362,-9528
13363,-9905
13364,-10273
13365,-10633
13366,-10985
13367,-11327
13368,-11661
13369,-11985
13370,-12299
13371,-12603
13372,-12897
13373,-13181
13374,-13453
13375,-13716
13376,-13966
13377,-14206
13378,-14434
13379,-14650
13380,-14854
13381,-15046
13382,-15226
13383,-15394
13384,-15549
13385,-15692
13386,-15821
13387,-15938
13388,-16042
13389,-16134
13390,-16211
13391,-16276
13392,-16328
13393,-16366
13394,-16391
13395,-16402
13396,-16401
13397,-16386
13398,-16357
13399,-16316
13400,-16261
13401,-16193
13402,-16112
13403,-16018
13404,-15910
13405,-15790
13406,-15657
13407,-15512
13408,-15353
13409,-15183
13410,-15000
13411,-14804
13412,-14597
13413,-14378
13414,-14147
13415,-13905
13416,-13651
13417,-13387
13418,-13111
13419,-12825
13420,-12528
13421,-12221
13422,-11905
13423,-11578
13424,-11243
13425,-10898
13426,-10544
13427,-10182
13428,-9811
13429,-9432
13430,-9046
13431,-8653
13432,-8252
13433,-7845
13434,-7431
13435,-7012
13436,-6586
13437,-6155
13438,-5720
13439,-5279
13440,-4835
13441,-4386
13442,-3934
13443,-3479
13444,-3021
13445,-2560
13446,-2097
13447,-1633
13448,-1168
13449,-701
13450,-234
13451,234
13452,701
13453,1168
13454,1634
13455,2098
13456,2560
13457,3021
13458,3479
13459,3934
13460,4386
13461,4835
13462,5280
13463,5720
13464,6156
13465,6586
13466,7012
13467,7432
13468,7845
13469,8253
13470,8653
13471,9047
13472,9433
13473,9811
13474,10182
13475,10544
13476,10898
13477,11243
13478,11578
13479,11905
13480,12222
13481,12528
13482,12825
13483,13111
13484,13387
13485,13651
13486,13905
13487,14147
13488,14378
13489,14597
13490,14804
13491,15000
13492,15183
13493,15354
13494,15512
13495,15658
13496,15791
13497,15911
13498,16018
13499,16112
13500,16193
13501,16262
13502,16316
13503,16358
13504,16386
13505,16401
13506,16403
13507,16391
13508,16366
13509,16328
13510,16276
13511,16211
13512,16134
13513,16043
13514,15939
13515,15822
13516,15692
13517,15549
13518,15394
13519,15227
13520,15047
13521,14855
13522,14650
13523,14434
13524,14206
13525,13967
13526,13716
13527,13454
13528,13181
13529,12898
13530,12604
13531,12299
13532,11985
13533,11661
13534,11328
13535,10985
13536,10633
13537,10273
13538,9905
13539,9528
13540,9144
13541,8752
13542,8353
13543,7947
13544,7536
13545,7117
13546,6694
13547,6264
13548,5829
13549,5390
13550,4947
13551,4499
13552,4048
13553,3593
13554,3136
13555,2676
13556,2213
13557,1750
13558,1284
13559,818
13560,351
13561,-117
13562,-584
13563,-1051
13564,-1517
13565,-1981
13566,-2445
13567,-2906
13568,-3365
13569,-3821
13570,-4274
13571,-4723
13572,-5169
13573,-5610
13574,-6047
13575,-6479
13576,-6906
13577,-7327
13578,-7742
13579,-8151
13580,-8553
13581,-8948
13582,-9337
13583,-9717
13584,-10090
13585,-10454
13586,-10810
13587,-11157
13588,-11495
13589,-11824
13590,-12143
13591,-12452
13592,-12752
13593,-13040
13594,-13319
13595,-13586
13596,-13842
13597,-14087
13598,-14321
13599,-14543
13600,-14754
13601,-14952
13602,-15138
13603,-15312
13604,-15473
13605,-15622
13606,-15758
13607,-15881
13608,-15992
13609,-16089
13610,-16174
13611,-16245
13612,-16304
13613,-16348
13614,-16380
13615,-16398
13616,-16403
13617,-16395
13618,-16373
13619,-16339
13620,-16290
13621,-16229
13622,-16154
13623,-16067
13624,-15966
13625,-15852
13626,-15726
13627,-15586
13628,-15434
13629,-15270
13630,-15092
13631,-14903
13632,-14702
13633,-14489
13634,-14264
13635,-14027
13636,-13779
13637,-13520
13638,-13250
13639,-12969
13640,-12678
13641,-12376
13642,-12064
13643,-11742
13644,-11411
13645,-11071
13646,-10722
13647,-10364
13648,-9997
13649,-9623
13650,-9240
13651,-8850
13652,-8453
13653,-8049
13654,-7639
13655,-7222
13656,-6800
13657,-6372
13658,-5938
13659,-5500
13660,-5058
13661,-4611
13662,-4161
13663,-3707
13664,-3250
13665,-2791
13666,-2329
13667,-1866
13668,-1400
13669,-934
13670,-467
13671,0
13672,467
13673,935
13674,1401
13675,1866
13676,2329
13677,2791
13678,3250
13679,3707
13680,4161
13681,4611
13682,5058
13683,5500
13684,5938
13685,6372
13686,6800
13687,7222
13688,7639
13689,8049
13690,8454
13691,8851
13692,9240
13693,9623
13694,9998
13695,10364
13696,10722
13697,11072
13698,11412
13699,11743
13700,12064
13701,12376
13702,12678
13703,12969
13704,13250
13705,13520
13706,13780
13707,14027
13708,14264
13709,14489
13710,14702
13711,14903
13712,15093
13713,15270
13714,15434
13715,15586
13716,15726
13717,15852
13718,15966
13719,16067
13720,16155
13721,16229
13722,16290
13723,16339
13724,16374
13725,16395
13726,16404
13727,16399
13728,16380
13729,16348
13730,16304
13731,16246
13732,16174
13733,16090
13734,15992
13735,15882
13736,15759
13737,15622
13738,15474
13739,15312
13740,15138
13741,14952
13742,14754
13743,14544
13744,14321
13745,14088
13746,13843
13747,13586
13748,13319
13749,13041
13750,12752
13751,12453
13752,12143
13753,11824
13754,11495
13755,11157
13756,10810
13757,10454
13758,10090
13759,9717
13760,9337
13761,8949
13762,8554
13763,8151
13764,7742
13765,7327
13766,6906
13767,6479
13768,6047
13769,5610
13770,5169
13771,4723
13772,4274
13773,3821
13774,3365
13775,2906
13776,2445
13777,1982
13778,1517
13779,1051
13780,584
13781,117
13782,-351
13783,-817
13784,-1284
13785,-1749
13786,-2213
13787,-2675
13788,-3135
13789,-3593
13790,-4047
13791,-4499
13792,-4946
13793,-5390
13794,-5829
13795,-6264
13796,-6693
13797,-7117
13798,-7535
13799,-7947
13800,-8353
13801,-8752
13802,-9144
13803,-9528
13804,-9905
13805,-10273
13806,-10633
13807,-10985
13808,-11327
13809,-11661
13810,-11985
13811,-12299
13812,-12603
13813,-12897
13814,-13181
13815,-13454
13816,-13716
13817,-13966
13818,-14206
13819,-14434
13820,-14650
13821,-14854
13822,-15046
13823,-15227
13824,-15394
13825,-15549
13826,-15692
13827,-15821
13828,-15938
13829,-16043
13830,-16133
13831,-16211
13832,-16276
13833,-16327
13834,-16366
13835,-16391
13836,-16403
13837,-16401
13838,-16386
13839,-16358
13840,-16316
13841,-16261
13842,-16193
13843,-16112
13844,-16018
13845,-15911
13846,-15790
13847,-15657
13848,-15511
13849,-15353
13850,-15182
13851,-14999
13852,-14804
13853,-14597
13854,-14378
13855,-14147
13856,-13905
13857,-13651
13858,-13387
13859,-13111
13860,-12825
13861,-12528
13862,-12221
13863,-11905
13864,-11578
13865,-11242
13866,-10898
13867,-10544
13868,-10181
13869,-9811
13870,-9433
13871,-9046
13872,-8653
13873,-8252
13874,-7845
13875,-7431
13876,-7012
13877,-6586
13878,-6156
13879,-5720
13880,-5279
13881,-4835
13882,-4386
13883,-3934
13884,-3479
13885,-3021
13886,-2560
13887,-2097
13888,-1633
13889,-1167
13890,-701
13891,-233
13892,234
13893,701
13894,1168
13895,1634
13896,2098
13897,2561
13898,3021
13899,3479
13900,3934
13901,4387
13902,4835
13903,5280
13904,5720
13905,6156
13906,6586
13907,7012
13908,7432
13909,7845
13910,8252
13911,8653
13912,9047
13913,9433
13914,9811
13915,10182
13916,10544
13917,10898
13918,11243
13919,11579
13920,11905
13921,12221
13922,12528
13923,12825
13924,13111
13925,13387
13926,13651
13927,13905
13928,14147
13929,14378
13930,14597
13931,14805
13932,15000
13933,15183
13934,15353
13935,15512
13936,15658
13937,15791
13938,15911
13939,16018
13940,16112
13941,16193
13942,16261
13943,16316
13944,16358
13945,16386
13946,16401
13947,16403
13948,16391
13949,16366
13950,16328
13951,16276
13952,16211
13953,16134
13954,16043
13955,15939
13956,15822
13957,15692
13958,15550
13959,15394
13960,15227
13961,15047
13962,14855
13963,14650
13964,14434
13965,14206
13966,13966
13967,13716
13968,13454
13969,13181
13970,12898
13971,12604
13972,12299
13973,11985
13974,11661
13975,11328
13976,10985
13977,10633
13978,10273
13979,9905
13980,9528
13981,9144
13982,8752
13983,8353
13984,7947
13985,7536
13986,7117
13987,6694
13988,6264
13989,5829
13990,5390
13991,4947
13992,4499
13993,4048
13994,3593
13995,3136
13996,2676
13997,2213
13998,1749
13999,1284
14000,818
14001,351
14002,-117
14003,-584
14004,-1051
14005,-1517
14006,-1981
14007,-2445
14008,-2906
14009,-3365
14010,-3821
14011,-4274
14012,-4723
14013,-5169
14014,-5610
14015,-6047
14016,-6479
14017,-6906
14018,-7327
14019,-7742
14020,-8151
14021,-8553
14022,-8948
14023,-9337
14024,-9717
14025,-10090
14026,-10454
14027,-10810
14028,-11157
14029,-11495
14030,-11824
14031,-12143
14032,-12452
14033,-12752
14034,-13040
14035,-13319
14036,-13586
14037,-13842
14038,-14087
14039,-14321
14040,-14543
14041,-14754
14042,-14952
14043,-15138
14044,-15312
14045,-15473
14046,-15622
14047,-15758
14048,-15882
14049,-15992
14050,-16090
14051,-16174
14052,-16245
14053,-16303
14054,-16348
14055,-16380
14056,-16398
14057,-16403
14058,-16395
14059,-16373
14060,-16339
14061,-16290
14062,-16229
14063,-16154
14064,-16066
14065,-15966
14066,-15852
14067,-15725
14068,-15586
14069,-15434
14070,-15269
14071,-15093
14072,-14903
14073,-14702
14074,-14489
14075,-14264
14076,-14027
14077,-13779
14078,-13520
14079,-13250
14080,-12969
14081,-12678
14082,-12376
14083,-12064
14084,-11743
14085,-11412
14086,-11071
14087,-10722
14088,-10364
14089,-9997
14090,-9623
14091,-9240
14092,-8850
14093,-8453
14094,-8049
14095,-7639
14096,-7222
14097,-6800
14098,-6371
14099,-5938
14100,-5500
14101,-5058
14102,-4611
14103,-4161
14104,-3707
14105,-3250
14106,-2791
14107,-2329
14108,-1865
14109,-1400
14110,-934
14111,-467
14112,0
14113,468
14114,935
14115,1401
14116,1866
14117,2329
14118,2791
14119,3251
14120,3707
14121,4161
14122,4611
14123,5058
14124,5501
14125,5938
14126,6372
14127,6800
14128,7222
14129,7639
14130,8050
14131,8454
14132,8851
14133,9240
14134,9623
14135,9997
14136,10364
14137,10722
14138,11072
14139,11412
14140,11743
14141,12064
14142,12376
14143,12678
14144,12969
14145,13250
14146,13520
14147,13780
14148,14028
14149,14264
14150,14489
14151,14702
14152,14903
14153,15093
14154,15270
14155,15434
14156,15586
14157,15726
14158,15852
14159,15966
14160,16067
14161,16154
14162,16229
14163,16290
14164,16339
14165,16373
14166,16395
14167,16403
14168,16398
14169,16380
14170,16348
14171,16304
14172,16246
14173,16174
14174,16090
14175,15992
14176,15882
14177,15758
14178,15622
14179,15474
14180,15312
14181,15138
14182,14952
14183,14754
14184,14544
14185,14321
14186,14088
14187,13842
14188,13586
14189,13319
14190,13040
14191,12752
14192,12452
14193,12143
14194,11824
14195,11496
14196,11157
14197,10810
14198,10454
14199,10090
14200,9717
14201,9337
14202,8949
14203,8554
14204,8151
14205,7742
14206,7327
14207,6906
14208,6479
14209,6047
14210,5611
14211,5169
14212,4723
14213,4274
14214,3821
14215,3365
14216,2906
14217,2445
14218,1982
14219,1517
14220,1051
14221,584
14222,117
14223,-351
14224,-818
14225,-1284
14226,-1749
14227,-2213
14228,-2675
14229,-3136
14230,-3593
14231,-4047
14232,-4499
14233,-4946
14234,-5390
14235,-5829
14236,-6264
14237,-6693
14238,-7117
14239,-7535
14240,-7947
14241,-8353
14242,-8752
14243,-9143
14244,-9528
14245,-9904
14246,-10273
14247,-10633
14248,-10985
14249,-11327
14250,-11661
14251,-11985
14252,-12299
14253,-12603
14254,-12897
14255,-13181
14256,-13453
14257,-13716
14258,-13966
14259,-14206
14260,-14434
14261,-14650
14262,-14854
14263,-15046
14264,-15227
14265,-15394
14266,-15549
14267,-15692
14268,-15821
14269,-15939
14270,-16043
14271,-16134
14272,-16211
14273,-16276
14274,-16327
14275,-16366
14276,-16391
14277,-16402
14278,-16401
14279,-16386
14280,-16358
14281,-16316
14282,-16261
14283,-16193
14284,-16112
14285,-16018
14286,-15910
14287,-15790
14288,-15657
14289,-15511
14290,-15353
14291,-15182
14292,-15000
14293,-14804
14294,-14597
14295,-14378
14296,-14147
14297,-13905
14298,-13651
14299,-13386
14300,-13111
14301,-12825
14302,-12528
14303,-12221
14304,-11905
14305,-11578
14306,-11243
14307,-10897
14308,-10544
14309,-10182
14310,-9811
14311,-9432
14312,-9046
14313,-8653
14314,-8252
14315,-7845
14316,-7431
14317,-7012
14318,-6586
14319,-6156
14320,-5720
14321,-5280
14322,-4835
14323,-4386
14324,-3934
14325,-3479
14326,-3021
14327,-2560
14328,-2098
14329,-1633
14330,-1168
14331,-701
14332,-234
14333,234
14334,701
14335,1168
14336,1633
14337,2098
14338,2561
14339,3021
14340,3479
14341,3934
14342,4386
14343,4835
14344,5280
14345,5720
14346,6156
14347,6587
14348,7012
14349,7432
14350,7845
14351,8253
14352,8653
14353,9047
14354,9433
14355,9811
14356,10182
14357,10544
14358,10898
14359,11243
14360,11579
14361,11905
14362,12222
14363,12528
14364,12825
14365,13111
14366,13387
14367,13651
14368,13905
14369,14147
14370,14378
14371,14597
14372,14805
14373,15000
14374,15183
14375,15354
14376,15512
14377,15657
14378,15790
14379,15911
14380,16018
14381,16112
14382,16193
14383,16262
14384,16316
14385,16358
14386,16386
14387,16401
14388,16403
14389,16391
14390,16366
14391,16328
14392,16276
14393,16211
14394,16134
14395,16043
14396,15939
14397,15822
14398,15692
14399,15549
14400,15394
14401,15227
14402,15046
14403,14854
14404,14650
14405,14434
14406,14206
14407,13967
14408,13716
14409,13454
14410,13181
14411,12898
14412,12604
14413,12299
14414,11985
14415,11661
14416,11328
14417,10985
14418,10633
14419,10273
14420,9905
14421,9528
14422,9144
14423,8752
14424,8353
14425,7947
14426,7535
14427,7117
14428,6693
14429,6264
14430,5830
14431,5390
14432,4947
14433,4499
14434,4048
14435,3593
14436,3136
14437,2676
14438,2214
14439,1750
14440,1284
14441,818
14442,351
14443,-117
14444,-584
14445,-1051
14446,-1517
14447,-1981
14448,-2445
14449,-2906
14450,-3364
14451,-3821
14452,-4274
14453,-4723
14454,-5169
14455,-5610
14456,-6047
14457,-6479
14458,-6906
14459,-7327
14460,-7742
14461,-8151
14462,-8553
14463,-8948
14464,-9337
14465,-9717
14466,-10090
14467,-10454
14468,-10810
14469,-11157
14470,-11495
14471,-11824
14472,-12143
14473,-12452
14474,-12751
14475,-13040
14476,-13319
14477,-13586
14478,-13842
14479,-14088
14480,-14321
14481,-14543
14482,-14754
14483,-14952
14484,-15138
14485,-15312
14486,-15473
14487,-15622
14488,-15758
14489,-15882
14490,-15992
14491,-16090
14492,-16174
14493,-16245
14494,-16303
14495,-16348
14496,-16380
14497,-16398
14498,-16403
14499,-16395
14500,-16373
14501,-16338
14502,-16290
14503,-16229
14504,-16154
14505,-16066
14506,-15966
14507,-15852
14508,-15725
14509,-15586
14510,-15434
14511,-15269
14512,-15092
14513,-14903
14514,-14702
14515,-14489
14516,-14264
14517,-14027
14518,-13779
14519,-13520
14520,-13250
14521,-12969
14522,-12678
14523,-12376
14524,-12064
14525,-11743
14526,-11412
14527,-11071
14528,-10722
14529,-10364
14530,-9997
14531,-9623
14532,-9240
14533,-8851
14534,-8453
14535,-8049
14536,-7639
14537,-7222
14538,-6800
14539,-6372
14540,-5938
14541,-5500
14542,-5058
14543,-4611
14544,-4161
14545,-3707
14546,-3250
14547,-2791
14548,-2329
14549,-1866
14550,-1400
14551,-934
14552,-467
14553,0
14554,467
14555,934
14556,1401
14557,1866
14558,2329
14559,2791
14560,3251
14561,3707
14562,4161
14563,4611
14564,5058
14565,5501
14566,5939
14567,6372
14568,6800
14569,7222
14570,7639
14571,8049
14572,8453
14573,8851
14574,9240
14575,9623
14576,9998
14577,10364
14578,10722
14579,11072
14580,11412
14581,11743
14582,12065
14583,12376
14584,12678
14585,12969
14586,13250
14587,13520
14588,13779
14589,14028
14590,14264
14591,14489
14592,14702
14593,14903
14594,15093
14595,15270
14596,15434
14597,15586
14598,15726
14599,15852
14600,15966
14601,16067
14602,16154
14603,16229
14604,16290
14605,16339
14606,16374
14607,16395
14608,16404
14609,16398
14610,16380
14611,16348
14612,16304
14613,16246
14614,16174
14615,16090
14616,15992
14617,15882
14618,15759
14619,15622
14620,15474
14621,15312
14622,15138
14623,14952
14624,14754
14625,14543
14626,14322
14627,14088
14628,13843
14629,13586
14630,13319
14631,13040
14632,12752
14633,12452
14634,12143
14635,11824
14636,11495
14637,11157
14638,10810
14639,10454
14640,10090
14641,9717
14642,9337
14643,8949
14644,8554
14645,8151
14646,7742
14647,7327
14648,6906
14649,6479
14650,6047
14651,5610
14652,5169
14653,4723
14654,4274
14655,3821
14656,3365
14657,2906
14658,2445
14659,1982
14660,1517
14661,1051
14662,584
14663,117
14664,-351
14665,-818
14666,-1284
14667,-1749
14668,-2213
14669,-2676
14670,-3136
14671,-3593
14672,-4048
14673,-4499
14674,-4947
14675,-5390
14676,-5829
14677,-6264
14678,-6693
14679,-7117
14680,-7535
14681,-7947
14682,-8353
14683,-8752
14684,-9144
14685,-9528
14686,-9904
14687,-10273
14688,-10633
14689,-10985
14690,-11327
14691,-11661
14692,-11985
14693,-12299
14694,-12603
14695,-12897
14696,-13181
14697,-13454
14698,-13715
14699,-13966
14700,-14206
14701,-14434
14702,-14650
14703,-14854
14704,-15046
14705,-15226
14706,-15394
14707,-15549
14708,-15692
14709,-15821
14710,-15938
